X,Y,Z,trialNumber,phaseNumber
0.01615113,0.9635525,0.5129644,3,3
0.01628765,0.9635522,0.5129644,3,3
0.01642939,0.9635535,0.5129644,3,3
0.01657411,0.9635555,0.5129644,3,3
0.01672038,0.9635571,0.5129644,3,3
0.01686633,0.9635596,0.5129644,3,3
0.01701072,0.9635617,0.5129644,3,3
0.01715034,0.9635668,0.5129644,3,3
0.01728144,0.9635741,0.5129644,3,3
0.01739961,0.9635834,0.5129644,3,3
0.01750165,0.9635917,0.5129644,3,3
0.01758668,0.9635959,0.5129644,3,3
0.0176543,0.9635982,0.5129644,3,3
0.01770538,0.9635975,0.5129644,3,3
0.01774105,0.9635956,0.5129644,3,3
0.01776269,0.9635928,0.5129644,3,3
0.01777178,0.9635894,0.5129644,3,3
0.01777071,0.9635842,0.5129644,3,3
0.01776296,0.9635767,0.5129644,3,3
0.01775268,0.9635677,0.5129644,3,3
0.01773632,0.9635571,0.5129644,3,3
0.01773629,0.9635462,0.5129644,3,3
0.01774839,0.963536,0.5129644,3,3
0.01777941,0.9635223,0.5129644,3,3
0.0178366,0.9635068,0.5129644,3,3
0.0179278,0.9634889,0.5129644,3,3
0.01806244,0.963466,0.5129644,3,3
0.01825106,0.9634371,0.5129644,3,3
0.01850384,0.9634031,0.5129644,3,3
0.0188311,0.9633607,0.5129644,3,3
0.01924258,0.9633095,0.5129644,3,3
0.01974693,0.963248,0.5129644,3,3
0.02035281,0.9631712,0.5129644,3,3
0.02106848,0.963078,0.5129644,3,3
0.02190214,0.9629633,0.5129644,3,3
0.02286163,0.9628277,0.5129644,3,3
0.02395418,0.9626651,0.5129644,3,3
0.02518722,0.9624739,0.5129644,3,3
0.02656847,0.962208,0.5129644,3,3
0.02811363,0.9619012,0.5129644,3,3
0.02983254,0.961551,0.5129644,3,3
0.03173503,0.9611717,0.5129644,3,3
0.03382772,0.9607748,0.5129644,3,3
0.03611258,0.960349,0.5129644,3,3
0.03859863,0.9599624,0.5129644,3,3
0.04127395,0.9595449,0.5129644,3,3
0.04719231,0.9586788,0.5129644,3,3
0.04719231,0.9586788,0.5129644,3,3
0.05043644,0.9582663,0.5129644,3,3
0.05387092,0.9579305,0.5129644,3,3
0.0574781,0.9575961,0.5129644,3,3
0.0612542,0.957283,0.5129644,3,3
0.06519288,0.9569948,0.5129644,3,3
0.0692873,0.9567323,0.5129644,3,3
0.07352045,0.9563838,0.5129644,3,3
0.07790384,0.9560848,0.5129644,3,3
0.08243722,0.9559038,0.5129644,3,3
0.08711132,0.9558551,0.5129644,3,3
0.09190679,0.9558389,0.5129644,3,3
0.1018068,0.9556102,0.5129644,3,3
0.1069469,0.9559993,0.5129644,3,3
0.1121684,0.9563993,0.5129644,3,3
0.1174688,0.9569736,0.5129644,3,3
0.1228307,0.9576805,0.5129644,3,3
0.1282409,0.9586133,0.5129644,3,3
0.1336792,0.9597763,0.5129644,3,3
0.1391237,0.9611877,0.5129644,3,3
0.1445549,0.9626801,0.5129644,3,3
0.1499503,0.9644653,0.5129644,3,3
0.1552994,0.9662146,0.5129644,3,3
0.1605868,0.9680305,0.5129644,3,3
0.1658029,0.9698474,0.5129644,3,3
0.1709422,0.9715981,0.5129644,3,3
